      841.81251       840.12501       840.10430
      825.42065       823.66002       825.44616
      838.38728       840.12501       838.36559
      834.79209       836.51681       836.57193
      834.73447       836.57193       836.58123
      836.58123       834.74062       834.73447
      828.11538       829.05691       830.03846
      843.50000       841.81251       841.81251
      838.35262       840.10430       840.12501
      823.34625       823.57733       824.99839
      843.50000       841.81251       843.50000
      836.51591       838.31268       838.26636
      833.09102       834.43350       832.09884
      836.58123       838.36559       836.56334
      840.09215       838.42104       840.12431
      841.81251       840.08215       841.80741
      822.06168       820.07372       821.33681
      825.48068       823.65351       825.36792
      827.92770       825.66664       827.08759
      829.96131       828.98387       830.99934
      827.00125       827.90868       828.85867
      821.90559       820.19259       821.91346
      828.85867       827.90868       829.96131
      820.42308       821.33681       819.79904
      833.09102       830.97882       832.02271
      828.04792       826.07996       826.95806
      826.19231       827.12355       828.11538
      827.12355       826.07996       828.04792
      833.95208       834.87645       835.92004
      838.31268       836.56334       838.36559
      838.36559       836.58123       838.38728
      836.58123       836.57193       838.38728
      826.95806       827.92770       828.98855
      830.98214       828.98855       829.94992
      840.08439       841.79488       841.79743
      823.68508       823.65351       825.48068
      838.30735       840.09215       840.08215
      840.09215       838.30735       838.42104
      843.50000       841.79743       841.79488
      840.05827       838.26636       840.05892
      838.38728       838.35262       840.12501
      821.87569       820.19156       820.18937
      828.98855       830.01616       828.04792
      832.98695       831.99741       834.03283
      828.85867       829.96131       830.97882
      828.70209       829.78342       830.88460
      827.00125       825.44616       825.62653
      818.50000       819.79904       818.50000
      832.09146       833.06693       834.45375
      836.29580       836.51591       838.26636
      833.09102       832.09884       830.97882
      825.44616       823.66002       823.67746
      823.34625       824.99839       824.15002
      825.18120       826.19231       824.26923
      838.42104       836.33120       837.00161
      837.00161       837.84998       838.65375
      821.87569       823.34625       822.02823
      826.95981       827.90868       825.62653
      828.85867       827.45414       827.00125
      840.12431       841.81063       840.09215
      834.89727       834.06157       836.33120
      822.34615       821.33681       820.42308
      825.18120       827.12355       826.19231
      834.43350       833.09102       834.89727
      833.09102       834.06157       834.89727
      821.90213       823.67746       821.91251
      838.31268       836.51591       836.56334
      833.06693       834.74062       834.45375
      823.34625       821.87569       823.57733
      824.15002       824.99839       826.07996
      822.02823       824.15002       823.21484
      823.34625       824.15002       822.02823
      825.18120       823.21484       824.15002
      839.65385       838.69231       840.64373
      821.91251       823.67746       823.66002
      824.97719       826.95981       825.62653
      821.89177       820.18749       821.87499
      820.18937       820.19259       821.90559
      841.93050       839.92583       841.79743
      825.44616       823.67746       825.62653
      841.79488       840.08439       840.05827
      824.99839       823.57733       825.66664
      826.07996       825.18120       824.15002
      828.87790       828.70109       826.93747
      829.72067       830.88075       832.09146
      841.57692       842.20096       843.50000
      828.70109       830.88075       829.72067
      829.72067       827.44503       828.70109
      830.99934       828.98387       830.01794
      827.13690       826.11683       825.20640
      835.00957       834.03283       836.29580
      836.29580       834.88958       836.51591
      825.66664       826.95806       824.99839
      823.57733       821.87569       821.90559
      818.50000       818.50000       820.19259
      820.05609       819.79904       818.50000
      821.87499       820.18749       821.87499
      840.08439       841.79743       839.92583
      825.62653       823.56528       824.97719
      827.45414       825.44616       827.00125
      838.38728       840.12501       840.12501
      829.05691       831.00000       830.03846
      834.06157       832.02271       833.01267
      828.89297       828.87790       827.03884
      833.05380       834.43350       834.79209
      821.90559       821.91346       823.68508
      818.50000       820.05609       818.50000
      821.87569       820.18937       821.90559
      836.78990       835.80769       834.84615
      820.18749       818.50000       820.18749
      820.19259       818.50000       820.18749
      826.93747       827.03884       828.87790
      830.99934       830.01794       831.99009
      833.01267       835.04194       834.06157
      836.33120       834.06157       835.04194
      823.65351       821.91346       821.89177
      818.50000       820.18749       820.18749
      818.50000       818.50000       820.18749
      839.97177       838.78516       840.68529
      836.56334       836.51591       834.45375
      833.06693       832.86101       834.74062
      835.04194       833.95208       835.92004
      830.98214       831.99741       832.98695
      825.66664       823.57733       823.68508
      820.19259       820.18749       821.91346
      824.26923       822.34615       823.21484
      822.34615       820.42308       821.31471
      833.07914       832.09146       834.45375
      836.29580       834.03283       834.88958
      837.00161       838.65375       838.42104
      823.58590       821.87499       821.87499
      818.50000       820.19156       820.05609
      822.02823       820.05609       820.19156
      818.50000       820.18937       820.19156
      835.04194       835.92004       837.00161
      840.12431       838.65375       839.97177
      831.99009       833.95208       833.01267
      823.58214       825.36792       823.65351
      823.65351       821.89177       823.58214
      823.58590       823.58214       821.87499
      818.50000       818.50000       820.18749
      824.26923       823.21484       825.18120
      823.66002       821.90061       821.91251
      825.62653       823.67746       823.56528
      833.01267       833.95208       835.04194
      831.99741       830.95602       833.07914
      828.84769       829.94992       827.92770
      825.66664       827.92770       826.95806
      825.66664       823.68508       825.48068
      823.62172       821.87499       821.90061
      818.50000       818.50000       820.18749
      843.50000       843.50000       841.80844
      838.65375       840.12431       838.42104
      836.48376       836.51681       834.43350
      830.95602       829.72067       832.09146
      834.88958       833.07914       834.45375
      827.08759       828.84769       827.92770
      827.08759       825.66664       825.48068
      818.50000       818.50000       820.19156
      818.50000       820.19259       820.18937
      830.01616       831.00000       829.05691
      829.94992       828.84769       830.95602
      823.68508       823.57733       821.90559
      826.95981       826.11683       828.05613
      828.98387       828.05613       830.01794
      829.72067       828.84769       827.44503
      821.87499       820.18749       821.90061
      825.42065       823.62172       823.66002
      821.88905       823.56528       821.90213
      818.50000       818.50000       820.18937
      841.94391       842.20096       843.50000
      818.50000       819.79904       820.42308
      819.79904       821.31471       820.42308
      818.50000       820.19119       820.19451
      820.20123       821.88905       820.19119
      821.90213       820.19451       820.19119
      834.87645       833.88462       835.80769
      826.95806       828.98855       828.04792
      843.50000       843.50000       841.94391
      820.19119       818.50000       820.20123
      824.26923       822.06168       823.25389
      826.95981       824.97719       826.11683
      822.06168       821.33681       823.25389
      820.18749       818.50000       820.18749
      818.50000       818.50000       820.18749
      823.42186       824.26923       824.97719
      828.98387       829.96131       827.90868
      828.84769       827.08759       827.44503
      829.06249       830.01794       828.05613
      823.25389       824.26923       825.20640
      824.26923       823.42186       822.06168
      820.18749       818.50000       820.18749
      840.12501       841.81251       841.81251
      824.26923       823.25389       822.34615
      825.20640       824.26923       823.25389
      826.19231       828.11538       827.13690
      825.20640       826.11683       824.26923
      825.20640       826.19231       827.13690
      827.13690       828.05613       826.11683
      818.50000       820.19451       820.18749
      831.96154       832.94309       831.00000
      834.84615       832.92308       833.93285
      821.31471       819.79904       820.05609
      829.06249       827.13690       828.11538
      828.11538       830.03846       829.06249
      818.50000       818.50000       820.19451
      818.50000       818.50000       820.18749
      841.79751       840.08513       841.81251
      821.89177       821.87499       823.58214
      830.01794       829.06249       831.00000
      831.00000       830.03846       831.96154
      830.98214       832.98695       831.96688
      830.98214       830.01616       828.98855
      833.07914       834.03283       831.99741
      820.20123       818.50000       820.07372
      822.06168       820.20123       820.07372
      834.88958       834.03283       833.07914
      832.94309       833.88462       834.87645
      820.07372       818.50000       818.50000
      835.80769       836.81880       834.87645
      840.68529       838.78516       839.65385
      820.20123       818.50000       818.50000
      839.97177       837.84998       838.78516
      824.26923       826.19231       825.20640
      843.50000       841.80844       841.94391
      840.12431       841.80844       841.81063
      839.92583       840.64373       838.69231
      840.12501       841.81251       841.81251
      840.12501       841.81251       840.12501
      823.68508       821.91346       823.65351
      827.90868       826.95981       828.98387
      823.42186       823.56528       821.88905
      824.97719       823.56528       823.42186
      821.91251       820.18749       820.19451
      830.88075       832.86101       833.06693
      834.73447       832.86101       832.85996
      834.73447       834.74062       832.86101
      823.58590       823.62172       825.33132
      834.43350       836.51681       834.79209
      832.85996       833.05380       834.79209
      841.79751       841.79496       840.05892
      821.88905       821.90213       820.19119
      831.99009       833.01267       830.99934
      821.90061       820.18749       821.91251
      828.05613       828.98387       826.95981
      833.01267       832.02271       830.99934
      820.18749       821.90061       820.18749
      831.96688       832.92308       831.00000
      828.04792       830.01616       829.05691
      822.02823       821.31471       820.05609
      820.19156       821.87569       822.02823
      838.36559       840.08513       838.31268
      821.88905       820.20123       822.06168
      836.56334       834.45375       834.74062
      834.79209       836.57193       834.73447
      821.87499       820.18749       820.18749
      820.18749       820.18749       821.89177
      825.18120       826.07996       827.12355
      827.13690       829.06249       828.05613
      831.96688       833.93285       832.92308
      828.84769       829.72067       830.95602
      830.01616       831.96688       831.00000
      840.05892       841.79496       840.05827
      840.08513       841.79751       840.05892
      820.18749       821.87499       820.18749
      821.87499       823.62172       823.58590
      825.36792       826.93747       827.44503
      839.97177       841.80844       840.12431
      829.05691       827.12355       828.04792
      830.88460       829.78342       832.09884
      833.09102       832.02271       834.06157
      836.33120       835.04194       837.00161
      841.81251       841.81251       840.10430
      831.00000       831.99009       830.01794
      833.93285       835.87671       834.84615
      827.12355       829.05691       828.11538
      823.25389       821.33681       822.34615
      821.90061       823.66002       823.62172
      841.81063       841.80741       840.09215
      834.45375       836.51591       834.88958
      820.07372       819.79904       821.33681
      827.44503       827.08759       825.48068
      835.92004       834.87645       836.81880
      821.52982       818.50000       818.50000
      840.20756       843.50000       839.38387
      836.74357       837.73077       839.01653
      839.93924       843.50000       843.50000
      821.93001       821.84508       818.50000
      821.93001       818.50000       821.97036
      840.08104       843.50000       843.50000
      827.27944       825.58564       826.19231
      822.38186       818.50000       818.50000
      839.92857       838.10676       841.04092
      843.50000       839.95901       839.93924
      832.10257       834.43779       830.78255
      834.50865       835.31105       837.05663
      827.28062       830.78255       829.21429
      838.10676       836.35714       834.43779
      822.38186       822.07660       818.50000
      834.43779       836.35714       832.78571
      836.23677       840.20756       839.38387
      820.42308       820.73389       818.50000
      820.73389       823.16497       821.52982
      828.88363       825.36017       828.93092
      821.97036       818.50000       822.07660
      827.26668       824.52507       825.58564
      836.59348       839.95901       840.08104
      839.01653       840.88165       838.05264
      843.50000       843.50000       839.38387
      841.34559       843.50000       843.50000
      839.38387       837.05663       835.31105
      828.93031       832.06337       832.18846
      835.28518       836.74357       838.05264
      825.58564       824.52507       823.16497
      828.96680       829.05573       825.46282
      836.14031       834.50865       837.05663
      836.14031       839.95901       836.59348
      829.82930       831.15732       828.47983
      832.94095       828.93092       829.05573
      843.50000       843.50000       840.88165
      838.05264       836.23677       835.28518
      843.50000       841.34559       841.57692
      829.19407       832.06337       828.93031
      830.17023       831.15732       833.10847
      841.57692       841.34559       839.65385
      821.97036       818.50000       818.50000
      836.23677       839.38387       835.31105
      836.42303       836.59348       840.08104
      836.59348       832.94095       832.64362
      836.59348       836.42303       832.94095
      833.10847       836.23677       832.68066
      818.50000       820.73389       818.50000
      824.26923       823.16497       822.34615
      832.94095       829.05573       832.64362
      832.18846       832.64362       828.96680
      833.08157       834.58822       835.28518
      827.28062       828.88363       830.78255
      836.42303       832.10257       832.94095
      828.88363       828.93092       832.10257
      832.10257       828.93092       832.94095
      838.10676       834.43779       836.42303
      832.10257       830.78255       828.88363
      838.10676       839.92857       836.35714
      818.50000       818.50000       821.49073
      820.95771       821.49073       823.80026
      825.42106       821.93001       825.46282
      825.64286       827.28062       829.21429
      827.28062       823.80026       825.36017
      840.88165       839.01653       841.34559
      832.68066       836.23677       835.31105
      840.45616       843.50000       843.50000
      839.95901       843.50000       840.08104
      833.10847       835.28518       836.23677
      829.11913       830.87461       829.82930
      825.97630       824.52507       827.26668
      832.72671       833.08157       831.57250
      831.15732       831.57250       833.08157
      833.08157       833.10847       831.15732
      830.17023       828.47983       831.15732
      832.68066       830.17023       833.10847
      831.57250       829.82930       830.87461
      833.88462       832.72671       831.96154
      830.03846       831.96154       830.87461
      824.26923       826.19231       825.58564
      829.05573       828.93092       825.42106
      838.10676       836.42303       840.45616
      822.07143       823.80026       825.64286
      823.80026       821.49073       825.36017
      825.42106       825.46282       829.05573
      821.84508       825.36017       821.49073
      827.28062       825.64286       823.80026
      825.51985       828.96680       825.46282
      825.42106       821.84508       821.93001
      843.50000       840.20756       840.88165
      832.64362       829.05573       828.96680
      832.06337       835.31105       834.50865
      834.58822       836.74357       835.28518
      833.08157       832.72671       834.58822
      840.45616       840.08104       843.50000
      839.95901       843.50000       843.50000
      829.82930       831.57250       831.15732
      825.58564       823.16497       824.26923
      832.72671       831.57250       830.87461
      830.87461       831.96154       832.72671
      823.16497       820.73389       822.34615
      820.42308       822.34615       820.73389
      828.47983       827.26668       829.82930
      827.26668       828.47983       825.97630
      829.11913       827.27944       828.11538
      829.21429       830.78255       832.78571
      836.23677       838.05264       840.20756
      827.26668       825.58564       827.27944
      828.88363       827.28062       825.36017
      825.42106       825.36017       821.84508
      832.10257       836.42303       834.43779
      840.45616       836.42303       840.08104
      821.49073       818.50000       821.84508
      823.80026       822.07143       820.95771
      825.42106       828.93092       825.36017
      836.14031       836.59348       832.64362
      821.49073       820.95771       818.50000
      818.50000       818.50000       821.84508
      832.78571       830.78255       834.43779
      843.50000       843.50000       841.04092
      828.96680       828.93031       832.18846
      825.51985       828.93031       828.96680
      825.97630       826.42537       823.18456
      839.65385       839.01653       837.73077
      818.50000       818.50000       820.95771
      818.50000       820.95771       822.07143
      832.18846       836.14031       832.64362
      834.50865       832.18846       832.06337
      832.18846       834.50865       836.14031
      840.20756       838.05264       840.88165
      843.50000       840.88165       841.34559
      840.20756       843.50000       843.50000
      821.52982       823.18456       818.50000
      820.73389       821.52982       818.50000
      829.11913       830.03846       830.87461
      835.80769       834.58822       833.88462
      825.97630       828.47983       826.42537
      830.03846       829.11913       828.11538
      823.18456       826.42537       822.38186
      827.27944       826.19231       828.11538
      827.27944       829.11913       827.26668
      829.82930       827.26668       829.11913
      821.93001       821.97036       825.46282
      822.38186       818.50000       823.18456
      825.73617       822.38186       826.42537
      839.38387       839.93924       837.05663
      841.34559       839.01653       839.65385
      836.74357       839.01653       838.05264
      836.74357       835.80769       837.73077
      834.58822       832.72671       833.88462
      839.93924       839.38387       843.50000
      830.17023       826.42537       828.47983
      832.68066       829.19407       830.17023
      840.45616       843.50000       841.04092
      840.45616       841.04092       838.10676
      829.19407       826.42537       830.17023
      825.51985       825.73617       828.93031
      825.73617       829.19407       828.93031
      818.50000       822.07660       818.50000
      825.73617       825.51985       822.07660
      843.50000       839.92857       841.04092
      833.08157       835.28518       833.10847
      825.51985       821.97036       822.07660
      821.93001       818.50000       818.50000
      839.93924       836.14031       837.05663
      825.51985       825.46282       821.97036
      824.52507       825.97630       823.18456
      834.58822       835.80769       836.74357
      829.19407       832.68066       832.06337
      826.42537       829.19407       825.73617
      832.06337       832.68066       835.31105
      822.07660       822.38186       825.73617
      824.52507       821.52982       823.16497
      823.18456       821.52982       824.52507
      836.14031       839.93924       839.95901
      818.50000       818.50000       822.06076
      818.50000       818.50000       820.65441
      839.65385       838.83503       841.26611
      818.50000       822.61613       821.79244
      832.78571       834.71938       831.21745
      828.89153       831.82977       830.84268
      821.91896       822.04099       818.50000
      828.89153       828.91843       826.71482
      818.50000       822.04099       822.06076
      827.56221       823.89324       825.64286
      831.12539       832.88087       831.96154
      829.27329       831.12539       830.03846
      832.88087       834.72056       833.88462
      840.06999       843.50000       840.02964
      820.65441       818.50000       821.11835
      839.92857       843.50000       841.04229
      836.53718       836.57894       840.06999
      829.89743       825.57697       827.56221
      822.61613       824.94337       826.68895
      840.50927       838.19974       841.04229
      833.88462       834.72056       835.80769
      828.89153       826.71482       825.76323
      834.73332       836.41436       834.72056
      833.52017       831.82977       835.57463
      831.96154       832.88087       833.88462
      821.11835       818.50000       818.50000
      829.05905       825.57697       829.89743
      826.68895       829.31934       825.76323
      820.65441       821.11835       822.98347
      823.94736       825.25643       822.98347
      818.50000       820.65441       820.42308
      829.81154       829.93663       827.49135
      836.02370       838.81544       837.47493
      828.91843       828.89153       830.84268
      829.35638       825.85969       825.40652
      841.04229       838.19974       839.92857
      840.50927       841.04229       843.50000
      843.50000       843.50000       841.04229
      832.80593       829.93663       833.06969
      829.35638       829.81154       825.85969
      827.49135       825.85969       829.81154
      823.94736       825.76323       826.71482
      821.91896       818.50000       818.50000
      834.71938       836.63983       833.11637
      838.19974       836.35714       839.92857
      831.21745       833.11637       829.89743
      836.63983       834.71938       838.19974
      832.80593       835.57463       831.82977
      826.68895       829.93663       829.31934
      831.82977       829.31934       832.80593
      827.49135       829.93663       826.68895
      818.50000       818.50000       822.61613
      833.52017       830.84268       831.82977
      823.94736       821.79244       825.76323
      821.79244       823.94736       821.11835
      821.11835       818.50000       821.79244
      831.21745       829.21429       832.78571
      840.47018       838.81544       843.50000
      840.47018       843.50000       843.50000
      820.65441       822.34615       820.42308
      832.17070       834.73332       832.88087
      834.73332       836.02370       837.47493
      828.91843       830.84268       830.42750
      829.93663       832.80593       829.31934
      843.50000       843.50000       841.26611
      843.50000       841.57692       841.26611
      841.26611       838.83503       840.47018
      838.83503       837.73077       836.41436
      832.17070       832.88087       831.12539
      824.94337       822.06076       825.85969
      822.04099       818.50000       818.50000
      822.04099       825.85969       822.06076
      823.89324       825.57697       821.54384
      829.05905       829.35638       825.40652
      827.49135       826.68895       824.94337
      825.40652       825.85969       822.04099
      833.06969       829.93663       829.81154
      840.50927       836.63983       838.19974
      821.79244       822.61613       825.76323
      829.31934       828.89153       825.76323
      832.80593       833.06969       836.26383
      838.81544       836.02370       835.57463
      838.81544       835.57463       839.61814
      838.81544       839.61814       843.50000
      829.81154       829.35638       833.03320
      833.06908       829.89743       833.11637
      840.47018       838.83503       837.47493
      836.35714       834.71938       832.78571
      834.71938       836.35714       838.19974
      828.11538       827.41178       829.27329
      839.92340       843.50000       839.61814
      832.94427       833.03320       829.35638
      833.06969       829.81154       833.03320
      821.54384       825.57697       821.91896
      825.85969       827.49135       824.94337
      822.04099       821.91896       825.40652
      820.65441       822.98347       822.34615
      823.94736       822.98347       821.11835
      823.94736       826.71482       825.25643
      831.21745       834.71938       833.11637
      833.03320       836.53718       836.48015
      839.92340       839.61814       836.26383
      832.17070       830.84268       833.52017
      832.88087       834.73332       834.72056
      831.12539       831.96154       830.03846
      830.84268       832.17070       830.42750
      833.52017       834.73332       832.17070
      826.71482       827.41178       825.25643
      822.98347       824.26923       822.34615
      834.72056       836.41436       835.80769
      834.73332       837.47493       836.41436
      836.41436       837.73077       835.80769
      825.76323       822.61613       826.68895
      843.50000       843.50000       839.61814
      843.50000       841.26611       840.47018
      829.27329       827.41178       828.91843
      828.91843       827.41178       826.71482
      839.65385       837.73077       838.83503
      841.57692       839.65385       841.26611
      827.56221       825.57697       823.89324
      820.95908       818.50000       818.50000
      818.50000       822.07143       820.95908
      818.50000       820.95908       821.54384
      831.21745       829.89743       827.56221
      825.40652       825.57697       829.05905
      829.89743       833.06908       829.05905
      818.50000       821.79244       818.50000
      821.54384       821.91896       818.50000
      840.02964       843.50000       839.92340
      833.06969       836.48015       836.26383
      843.50000       839.92340       843.50000
      828.91843       830.42750       829.27329
      821.91896       825.57697       825.40652
      840.06999       840.15492       843.50000
      840.15492       836.63983       840.50927
      825.25643       826.19231       824.26923
      824.26923       822.98347       825.25643
      830.03846       828.11538       829.27329
      827.41178       828.11538       826.19231
      822.07143       823.89324       820.95908
      829.21429       827.56221       825.64286
      833.06969       833.03320       836.48015
      836.48015       839.92340       836.26383
      839.92340       836.48015       840.02964
      840.02964       843.50000       843.50000
      830.42750       832.17070       831.12539
      829.27329       830.42750       831.12539
      822.61613       818.50000       822.06076
      836.02370       833.52017       835.57463
      835.57463       832.80593       836.26383
      827.41178       826.19231       825.25643
      837.47493       838.81544       840.47018
      838.83503       836.41436       837.47493
      836.53718       840.06999       840.02964
      836.53718       840.02964       836.48015
      840.06999       843.50000       843.50000
      836.53718       832.94427       836.57894
      833.11637       836.63983       833.06908
      833.03320       832.94427       836.53718
      840.06999       836.57894       840.15492
      843.50000       840.15492       843.50000
      822.61613       822.06076       824.94337
      829.05905       832.94427       829.35638
      833.06908       832.94427       829.05905
      821.54384       818.50000       818.50000
      843.50000       840.50927       843.50000
      840.50927       843.50000       840.15492
      822.07143       825.64286       823.89324
      831.21745       827.56221       829.21429
      829.31934       831.82977       828.89153
      836.57894       836.63983       840.15492
      836.63983       836.57894       833.06908
      836.26383       839.61814       835.57463
      832.94427       833.06908       836.57894
      823.89324       821.54384       820.95908
      834.73332       833.52017       836.02370
      831.00000       843.50000       843.50000
      818.50000       843.50000       818.50000
      843.50000       843.50000       818.50000
      843.50000       836.41735       839.92857
      843.50000       818.50000       843.50000
      836.35714       835.28766       839.92857
      839.92857       836.66643       843.50000
      843.50000       818.50000       831.00000
      818.50000       825.58255       822.07143
      825.33315       818.50000       822.07143
      818.50000       843.50000       843.50000
      831.00000       818.50000       818.50000
      843.50000       818.50000       843.50000
      843.50000       843.50000       818.50000
      831.00000       843.50000       818.50000
      843.50000       818.50000       818.50000
      843.50000       825.33315       836.41735
      818.50000       825.33315       843.50000
      835.28766       836.35714       832.78571
      818.50000       825.33315       818.50000
      830.95033       829.21429       832.78571
      818.50000       843.50000       843.50000
      818.50000       818.50000       843.50000
      843.50000       818.50000       843.50000
      843.50000       818.50000       818.50000
      843.50000       818.50000       843.50000
      843.50000       818.50000       818.50000
      836.35714       835.23925       832.78571
      843.50000       843.50000       831.00000
      818.50000       843.50000       818.50000
      818.50000       843.50000       818.50000
      818.50000       843.50000       843.50000
      818.50000       843.50000       818.50000
      825.58255       826.76069       822.07143
      829.21429       831.04956       832.78571
      843.50000       836.41735       843.50000
      818.50000       843.50000       818.50000
      826.76069       829.21429       825.64286
      822.07143       826.76069       825.64286
      836.66643       831.04956       825.58255
      843.50000       843.50000       818.50000
      818.50000       818.50000       843.50000
      836.41735       830.95033       835.23925
      818.50000       843.50000       843.50000
      830.95033       836.41735       825.33315
      818.50000       818.50000       843.50000
      843.50000       843.50000       818.50000
      829.21429       826.71223       825.64286
      843.50000       818.50000       843.50000
      818.50000       843.50000       818.50000
      836.66643       818.50000       843.50000
      825.58255       818.50000       836.66643
      843.50000       843.50000       818.50000
      843.50000       843.50000       818.50000
      818.50000       818.50000       843.50000
      843.50000       843.50000       818.50000
      818.50000       818.50000       843.50000
      818.50000       843.50000       843.50000
      818.50000       843.50000       818.50000
      818.50000       818.50000       843.50000
      818.50000       818.50000       843.50000
      843.50000       818.50000       818.50000
      818.50000       843.50000       818.50000
      843.50000       818.50000       843.50000
      839.92857       835.23925       836.35714
      822.07143       825.64286       826.71223
      818.50000       831.00000       818.50000
      843.50000       831.00000       818.50000
      825.33315       822.07143       826.71223
      835.23925       830.95033       832.78571
      836.41735       835.23925       839.92857
      830.95033       825.33315       826.71223
      830.95033       826.71223       829.21429
      843.50000       843.50000       818.50000
      825.58255       831.04956       826.76069
      843.50000       831.00000       818.50000
      829.21429       826.76069       831.04956
      836.66643       839.92857       835.28766
      818.50000       825.58255       818.50000
      836.66643       843.50000       843.50000
      831.04956       835.28766       832.78571
      831.04956       836.66643       835.28766
      818.50000       843.50000       843.50000
      818.50000       843.50000       818.50000
       80.81015       132.15167       171.86341
      706.17815       696.91195       666.97441
      578.49024       529.47363       530.50610
      569.58323       593.01987       616.45651
      593.01987       572.82447       620.12799
      804.58648       818.50000       799.50135
       86.11092        89.59870         0.00000
      555.61846       594.20658       606.32775
      413.27605       423.11079       344.76744
      431.89174       357.79709       384.95244
      795.05353       818.50000       796.02179
